"code","name_kor","name_eng","type"
"000075","삼양홀딩스우","SAMYANGHOLDINGS(1P)","KOSPI"
"000070","삼양홀딩스","SAMYANGHOLDINGS","KOSPI"
"060310","3S","3S KOREA CO., LTD","KOSDAQ"
"002810","삼영무역","SamyungTrading","KOSPI"
"361670","삼영에스앤씨","SAMYOUNG S&C CO., LTD.","KOSDAQ"
"054540","삼영엠텍","SAMYOUNG M-TEK CO. LTD.","KOSDAQ"
"065570","삼영이엔씨","Samyung ENC Co., Ltd.","KOSDAQ"
"005680","삼영전자","SamyoungElectronics","KOSPI"
"003720","삼영화학","SamyoungChemical","KOSPI"
"023000","삼원강재","SAMWONSTEEL Co., Ltd.","KOSPI"
"004380","삼익THK","SAMICK THK","KOSPI"
"002450","삼익악기","SamickMusicalInstruments","KOSPI"
"032280","삼일","SamIl","KOSDAQ"
"002290","삼일기업공사","SAMIL ENTERPRISE CO., LTD.","KOSDAQ"
"004440","삼일씨엔에스","SAMIL C&S","KOSPI"
"000520","삼일제약","SamilPharmaceutical","KOSPI"
"009770","삼정펄프","SAM JUNG PULP CO,.LTD.","KOSPI"
"037460","삼지전자","SAMJI ELECTRONICS CO., LTD.","KOSDAQ"
"032750","삼진","Samjin","KOSDAQ"
"054090","삼진엘앤디","SAMJIN LND COMPANY LIMITED","KOSDAQ"
"005500","삼진제약","SamjinPharmaceutical","KOSPI"
"000250","삼천당제약","SAM CHUN DANG PHARM CO. LTD","KOSDAQ"
"004690","삼천리","Samchully","KOSPI"
"024950","삼천리자전거","SAMCHULY BICYCLE CO., LTD","KOSDAQ"
"038500","삼표시멘트","SAMPYO Cement Co., Ltd.","KOSDAQ"
"017480","삼현철강","SAMHYUN STEEL Co., Ltd","KOSDAQ"
"010960","삼호개발","Samho Development Co., Ltd.","KOSPI"
"046390","삼화네트웍스","SAMHWA NETWORKS Co.,Ltd.","KOSDAQ"
"004450","삼화왕관","SamhwaCrown&Closure","KOSPI"
"009470","삼화전기","SamwhaElectric","KOSPI"
"011230","삼화전자","SamwhaElectronics","KOSPI"
"001820","삼화콘덴서","SamwhaCapacitor","KOSPI"
"000390","삼화페인트","SamhwaPaintIndustrial","KOSPI"
"027580","상보","SANG BO Co.,Ltd","KOSDAQ"
"038540","상상인","Sangsangin Co., Ltd.","KOSDAQ"
"101000","상상인인더스트리","Sangsangin Industry Co., Ltd.","KOSDAQ"
"415580","상상인제3호스팩","Sangsangin No.3 Special Purpose Acquisition Company","KOSDAQ"
"001290","상상인증권","SANGSANGININVESTMENT&SECURITIES","KOSPI"
"041650","상신브레이크","SANGSINBRAKE","KOSPI"
"091580","상신이디피","SANGSIN ENERGY DISPLAY PRECISION CO.,LTD","KOSDAQ"
"263810","상신전자","Sangshin Electronics Co.,Ltd.","KOSDAQ"
"089980","상아프론테크","SANG-A FRONTEC CO., LTD.","KOSDAQ"
"042940","상지카일룸","Sangji Caelum, Inc.","KOSDAQ"
"042600","새로닉스","SERONICS. CO., LTD.","KOSDAQ"
"075180","새론오토모티브","SaeronAutomotiveCorporation","KOSPI"
"107600","새빗켐","Sebitchem Co., LTD","KOSDAQ"
"411080","샌즈랩","SANDS LAB Inc.","KOSDAQ"
"252990","샘씨엔에스","SEMCNS Co., Ltd.","KOSDAQ"
"007540","샘표","SEMPIO","KOSPI"
"248170","샘표식품","SEMPIO FOODS","KOSPI"
"378800","샤페론","Shaperon Inc.","KOSDAQ"
"294630","서남","SuNAM Co., Ltd.","KOSDAQ"
"038070","서린바이오","SeouLinBioscience CO., LTD.","KOSDAQ"
"006730","서부T&D","Seobu T&D Co.,Ltd","KOSDAQ"
"079650","서산","Seo San Co. Ltd.","KOSDAQ"
"100660","서암기계공업","SEOAM MACHINERY INDUSTRY CO., LTD.","KOSDAQ"
"007860","서연","SEOYON","KOSPI"
"200880","서연이화","SEOYONEHWA","KOSPI"
"019770","서연탑메탈","SEOYON TOPMETAL CO., LTD.","KOSDAQ"
"017390","서울가스","SeoulCityGas","KOSPI"
"043710","서울리거","SEOULEAGUER CO., LTD.","KOSDAQ"
"092190","서울바이오시스","SEOUL VIOSYS CO., LTD.","KOSDAQ"
"046890","서울반도체","SEOUL SEMICONDUCTOR CO., LTD.","KOSDAQ GLOBAL"
"004415","서울식품우","SeoulFoodInd(1P)","KOSPI"
"004410","서울식품","SeoulFoodInd","KOSPI"
"063170","서울옥션","Seoul Auction Co. Ltd..","KOSDAQ"
"027040","서울전자통신","SEOUL ELECTRONICS & TELECOM","KOSDAQ"
"018680","서울제약","SEOUL PHARMA CO., LTD","KOSDAQ"
"021050","서원","Seowon","KOSPI"
"093920","서원인텍","SEOWONINTECH.CO.,LTD","KOSDAQ"
"189860","서전기전","SEOJEON ELECTRIC MACHINERY Co.,Ltd.","KOSDAQ"
"178320","서진시스템","SEOJIN SYSTEM CO., LTD","KOSDAQ"
"122690","서진오토모티브","Seojin Automotive Co.,Ltd.","KOSDAQ"
"140070","서플러스글로벌","SurplusGLOBAL,Inc.","KOSDAQ"
"011370","서한","Seohan","KOSDAQ"
"065710","서호전기","Seoho Electric Co.,Ltd.","KOSDAQ"
"008490","서흥","SUHEUNG","KOSPI"
"035890","서희건설","SEOHEE CONSTRUCTION CO., LTD.","KOSDAQ"
"357550","석경에이티","Sukgyung AT Co., Ltd.","KOSDAQ"
"003100","선광","SUN KWANG Co., Ltd","KOSDAQ"
"007610","선도전기","SeondoElectric","KOSPI"
"067370","선바이오","SunBio, Inc.","KOSDAQ"
"002820","SUN&L","SUN&L","KOSPI"
"171090","선익시스템","SUNIC SYSTEM Co., Ltd.","KOSDAQ"
"136490","선진","SUNJIN Co., Ltd","KOSPI"
"086710","선진뷰티사이언스","SUNJIN BEAUTY SCIENCE CO., LTD.","KOSDAQ"
"014620","성광벤드","SUNG KWANG BEND CO., LTD.","KOSDAQ"
"037350","성도이엔지","SUNGDO Engineering & Construction","KOSDAQ"
"014915","성문전자우","SungmoonElectronics(1P)","KOSPI"
"014910","성문전자","SungmoonElectronics","KOSPI"
"003080","성보화학","SungboChemical","KOSPI"
"004985","성신양회우","SungshinCement(1P)","KOSPI"
"004980","성신양회","SungshinCement","KOSPI"
"011300","성안","Seongan","KOSPI"
"081580","성우전자","SUNGWOO ELECTRONICS CO., LTD.","KOSDAQ"
"045300","성우테크론","SUNGWOO TECHRON COMPANY","KOSDAQ"
"015750","성우하이텍","SUNGWOO HITECH CO., LTD","KOSDAQ"
"365340","성일하이텍","SungEel HiTech Co., Ltd.","KOSDAQ"
"000180","성창기업지주","SungchangEnterpriseHoldings","KOSPI"
"080470","성창오토텍","SUNGCHANG AUTOTECH CO.,LTD.","KOSDAQ"
"043260","성호전자","SUNGHO ELECTRONICS CORP.","KOSDAQ"
"148150","세경하이테크","Se Gyung Hi Tech Co., Ltd.","KOSDAQ"
"002420","세기상사","TheCentury","KOSPI"
"053060","세동","SAE DONG CO.LTD","KOSDAQ"
"340440","세림B&G","SERIM B&G","KOSDAQ"
"017510","세명전기","SemyungElectricMachinery","KOSDAQ"
"004365","세방우","SEBANG(1P)","KOSPI"
"004360","세방","SEBANG","KOSPI"
"004490","세방전지","SEBANG GLOBAL BATTERY","KOSPI"
"011560","세보엠이씨","SEBO MANUFACTURING ENGINEERING CORP.","KOSDAQ"
"396300","세아메카닉스","SeA Mechanics Co., LTD.","KOSDAQ"
"001430","세아베스틸지주","SeAH Besteel Holdings Corporation","KOSPI"
"306200","세아제강","SeAH Steel Corporation","KOSPI"
"003030","세아제강지주","SeAH Steel Holdings Corporation","KOSPI"
"019440","세아특수강","SeAH SPECIAL STEEL","KOSPI"
"058650","세아홀딩스","SeAHHoldings","KOSPI"
"013000","세우글로벌","Sewooglobal","KOSPI"
"100700","세운메디칼","SEWOONMEDICAL CO., LTD.","KOSDAQ"
"024830","세원물산","SewonCorporation","KOSDAQ"
"091090","세원이앤씨","SEWON E&C CO.,LTD.","KOSPI"
"021820","세원정공","SewonPrecisionIndustry","KOSPI"
"067830","세이브존I&C","SAVEZONEI&C","KOSPI"
"033530","세종공업","SEJONG INDUSTRIAL CO., LTD.","KOSPI"
"258830","세종메디칼","SEJONG MEDICAL Co.Ltd.,","KOSDAQ"
"036630","세종텔레콤","Sejong Telecom, Inc.","KOSDAQ"
"039310","세중","SEJOONG CO., LTD.","KOSDAQ"
"075580","세진중공업","SEJIN HEAVY INDUSTRIES CO., LTD.","KOSPI"
"067770","세진티에스","SEJIN T.S CO., LTD.","KOSDAQ"
"053450","세코닉스","SEKONIX CO., LTD.","KOSDAQ"
"222810","세토피아","Setopia","KOSDAQ"
"027970","세하","seha","KOSPI"
"252500","세화피앤씨","SEWHA P&C INC.","KOSDAQ"
"347000","센코","SENKO Co.,Ltd.","KOSDAQ"
"308170","센트랄모텍","CENTRAL MOTEK","KOSPI"
"012600","센트럴인사이트","CENTRAL INSIGHT","KOSPI"
"331920","셀레믹스","Celemics, Inc.","KOSDAQ"
"049180","셀루메드","CELLUMED CO., LTD.","KOSDAQ"
"299660","셀리드","Cellid Co., Ltd.","KOSDAQ"
"268600","셀리버리","Cellivery Therapeutics, Inc.","KOSDAQ"
"108860","셀바스AI","SELVAS AI Inc.","KOSDAQ"
"208370","셀바스헬스케어","SELVAS Healthcare, Inc.","KOSDAQ"
"258250","셀젠텍","CELLGENTEK","KONEX"
"068270","셀트리온","Celltrion","KOSPI"
"068760","셀트리온제약","Celltrion Pharm Inc.","KOSDAQ"
"091990","셀트리온헬스케어","Celltrion Healthcare Co., Ltd.","KOSDAQ GLOBAL"
"068940","셀피글로벌","Cellfie Global","KOSDAQ"
"060230","소니드","Sonid","KOSDAQ"
"290690","소룩스","Solux Co., Ltd.","KOSDAQ"
"950200","소마젠","Psomagen, Inc.","KOSDAQ"
"032680","소프트센","SOFTCEN CO., LTD.","KOSDAQ"
"032685","소프트센우","SOFTCEN CO., LTD.(1P)","KOSDAQ"
"258790","소프트캠프","SOFTCAMP CO., LTD","KOSDAQ"
"066910","손오공","SONOKONG CO., LTD.","KOSDAQ"
"043100","솔고바이오","Solco Biomedical Co.,Ltd","KOSDAQ"
"33637K","솔루스첨단소재1우","Solus Advanced Materials(1P)","KOSPI"
"33637L","솔루스첨단소재2우B","Solus Advanced Materials(2PB)","KOSPI"
"336370","솔루스첨단소재","Solus Advanced Materials","KOSPI"
"154040","솔루에타","Solueta Co.,Ltd.","KOSDAQ"
"248070","솔루엠","SOLUM","KOSPI"
"035610","솔본","SOLBORN, Inc.","KOSDAQ"
"357780","솔브레인","Soulbrain Co., Ltd.","KOSDAQ"
"036830","솔브레인홀딩스","Soulbrain Holdings Co., Ltd.","KOSDAQ GLOBAL"
"304100","솔트룩스","SALTLUX Inc","KOSDAQ"
"328380","솔트웨어","Saltware","KOSDAQ"
"004430","송원산업","SongwonIndustrial","KOSPI"
"086980","쇼박스","SHOWBOX Corp.","KOSDAQ"
"050960","수산아이앤티","SOOSAN INT Co., LTD.","KOSDAQ"
"126720","수산인더스트리","Soosan Industries","KOSPI"
"017550","수산중공업","SoosanHeavyIndustries","KOSPI"
"084180","수성샐바시온","Soosung Salvacion","KOSDAQ"
"253840","수젠텍","Sugentech, Inc.","KOSDAQ"
"236200","슈프리마","Suprema Inc.","KOSDAQ"
"317770","슈프리마아이디","Suprema ID Inc.","KOSDAQ"
"094840","슈프리마에이치큐","Suprema HQ Inc.","KOSDAQ"
"192440","슈피겐코리아","Spigen Korea Co., Ltd","KOSDAQ"
"136510","스마트솔루션즈","Smart Solutions","KOSDAQ"
"099440","스맥","SMEC CO.,LTD","KOSDAQ"
"033790","스카이문스테크놀로지","Skymoons Technology, Inc.","KOSDAQ"
"276040","스코넥","SKONEC ENTERTAINMENT Co., Ltd.","KOSDAQ"
"159910","스킨앤스킨","Skin n Skin Co., Ltd.","KOSDAQ"
"115570","스타플렉스","STARFLEX CO., LTD","KOSDAQ"
"330730","스톤브릿지벤처스","Stonebridge Ventures, Inc.","KOSDAQ"
"204630","스튜디오산타클로스","STUDIO SANTA CLAUS ENTERTAINMENT Co., Ltd.","KOSDAQ"
"253450","스튜디오드래곤","Studio Dragon Corporation","KOSDAQ"
"408900","스튜디오미르","Studio Mir Co., LTD.","KOSDAQ"
"026890","스틱인베스트먼트","STIC Investments, Inc.","KOSPI"
"013810","스페코","Speco","KOSDAQ"
"049830","승일","SEUNG IL Corporation","KOSDAQ"
"020710","시공테크","SIGONG TECH Co.,Ltd.","KOSDAQ"
"033170","시그네틱스","Signetics Corp.","KOSDAQ"
"048870","시너지이노베이션","Synergy Innovation Co., Ltd.","KOSDAQ"
"025320","시노펙스","Synopex Inc.","KOSDAQ"
"134790","시디즈","Sidiz,Inc","KOSPI"
"269620","시스웍","SYSWORK CO., LTD","KOSDAQ"
"131090","시큐브","SECUVE Co., Ltd.","KOSDAQ"
"232830","시큐센","SECUCEN","KONEX"
"139050","시티랩스","CITYLABS Co.,LTD.","KOSDAQ"
"016590","신대양제지","ShindaeyangPaper","KOSPI"
"290520","신도기연","Shindo Eng. Lab., Ltd.","KOSDAQ"
"029530","신도리코","SINDOH","KOSPI"
"004970","신라교역","Silla","KOSPI"
"001000","신라섬유","SillaTextile","KOSDAQ"
"025870","신라에스지","SILLA SG CO., LTD.","KOSDAQ"
"215600","신라젠","SillaJen, Inc.","KOSDAQ"
"065350","신성델타테크","SHINSUNG DELTA TECH CO., LTD","KOSDAQ"
"011930","신성이엔지","SHINSUNG E&G","KOSPI"
"005390","신성통상","ShinsungTongsang","KOSPI"
"034300","신세계건설","ShinsegaeEngineering&Construction","KOSPI"
"004170","신세계","Shinsegae Co.,Ltd","KOSPI"
"035510","신세계 I&C","SHINSEGAE INFORMATION & COMMUNICATION Co","KOSPI"
"031430","신세계인터내셔날","SHINSEGAE INTERNATIONAL","KOSPI"
"031440","신세계푸드","SHINSEGAE FOOD","KOSPI"
"006880","신송홀딩스","SINGSONGHOLDINGS","KOSPI"
"162300","신스틸","SHIN STEEL CO.,LTD.","KOSDAQ"
"002800","신신제약","SINSIN PHARMACEUTICAL CO., LTD.","KOSDAQ"
"005800","신영와코루","ShinyoungWacoal","KOSPI"
"001725","신영증권우","ShinyoungSecurities(1P)","KOSPI"
"001720","신영증권","ShinyoungSecurities","KOSPI"
"419270","신영스팩7호","Shinyoung HappyTomorrow No.7 Special Purpose Acquisition Company","KOSDAQ"
"430220","신영스팩8호","Shinyoung HappyTomorrow No.8 Special Purpose Acquisition Company","KOSDAQ"
"445970","신영스팩9호","Shinyoung HappyTomorrow No.9 Special Purpose Acquisition Company","KOSDAQ"
"009270","신원","Shinwon","KOSPI"
"017000","신원종합개발","ShinwonConstruction","KOSDAQ"
"002700","신일전자","SHINIL ELECTRONICS","KOSPI"
"012790","신일제약","SHINIL PHARMACEUTICAL CO., LTD.","KOSDAQ"
"138070","신진에스엠","SINJIN SM CO., LTD.","KOSDAQ"
"226330","신테카바이오","SyntekaBio,Inc.","KOSDAQ"
"002870","신풍","SHINPOONG INC.","KOSPI"
"019175","신풍제약우","ShinpoongPharmaceutical(1P)","KOSPI"
"019170","신풍제약","ShinpoongPharmaceutical","KOSPI"
"055550","신한지주","ShinhanFinancialGroup Co.,Ltd.","KOSPI"
"404990","신한서부티엔디리츠","SHINHAN SEOBU T&D REIT","KOSPI"
"293940","신한알파리츠","Shinhan Alpha REIT","KOSPI"
"418210","신한제10호스팩","Shinhan 10th Special Purpose Acquisition Company","KOSDAQ"
"366330","신한제7호스팩","Shinhan 7th Special Purpose Acquisition Company","KOSDAQ"
"393360","신한제8호스팩","Shinhan 8th Special Purpose Acquisition Company","KOSDAQ"
"405640","신한제9호스팩","Shinhan 9th Special Purpose Acquisition Company","KOSDAQ"
"056700","신화인터텍","SHINWHA INTERTEK CORP.","KOSDAQ"
"187270","신화콘텍","Shin Hwa Contech Co.,Ltd.","KOSDAQ"
"004080","신흥","Shinhung","KOSPI"
"243840","신흥에스이씨","SHIN HEUNG ENERGY & ELECTRONICS CO., LTD.","KOSDAQ"
"257720","실리콘투","SILICON 2 Co.,Ltd.","KOSDAQ"
"222800","심텍","SIMMTECH Co., Ltd.","KOSDAQ"
"036710","심텍홀딩스","SIMMTECH HOLDINGS Co., Ltd.","KOSDAQ"
"160980","싸이맥스","CYMECHS Inc.","KOSDAQ"
"356890","싸이버원","CyberOne Co., Ltd.","KOSDAQ"
"217330","싸이토젠","Cytogen, Inc.","KOSDAQ"
"102280","쌍방울","SBW","KOSPI"
"003410","쌍용C&E","SSANGYONGC&E","KOSPI"
"003620","쌍용차","SsangyongMotor","KOSPI"
"010280","쌍용정보통신","SsangYong Information & Communications","KOSDAQ"
"004770","써니전자","SunnyElectronics","KOSPI"
"217320","썬테크","SUNTECH","KONEX"
"208640","썸에이지","Thumbage Co., Ltd.","KOSDAQ"
"222420","쎄노텍","CENOTEC Co., Ltd","KOSDAQ"
"037760","쎄니트","CENIT CO., LTD","KOSDAQ"
"099320","쎄트렉아이","Satrec Initiative Co., Ltd.","KOSDAQ"
"015540","쎌마테라퓨틱스","THELMA Therapeutics","KOSPI"
"049960","쎌바이오텍","CELL BIOTECH CO ., LTD","KOSDAQ"
"403550","쏘카","SOCAR","KOSPI"
"050890","쏠리드","Solid, Inc.","KOSDAQ"
"013720","CBI","CBI","KOSDAQ"
"066790","씨씨에스","KOREA CABLE T.V CHUNG-BUK SYSTEM CO.,LTD.","KOSDAQ"
"222080","씨아이에스","Creative & Innovative System Corporation","KOSDAQ"
"004920","씨아이테크","CITECH","KOSPI"
"236030","씨알푸드","SSIAL FOOD","KONEX"
"103660","씨앗","CIAAT","KONEX"
"352480","씨앤씨인터내셔널","C&C INTERNATIONAL","KOSDAQ"
"245450","씨앤에스링크","CNSLINK","KONEX"
"023460","CNH","CNH CO., LTD.","KOSDAQ"
"264660","씨앤지하이테크","C&G Hi Tech Co., Ltd","KOSDAQ"
"352700","씨앤투스","CNTUS","KOSDAQ"
"056730","CNT85","CNT85","KOSDAQ"
"065770","CS","CS CORPORATION","KOSDAQ"
"297090","씨에스베어링","CS BEARING Co., Ltd.","KOSDAQ"
"083660","CSA 코스믹","CSA COSMIC CO., LTD.","KOSDAQ"
"112610","씨에스윈드","CS Wind Corporation","KOSPI"
"359090","씨엔알리서치","C&R Research","KOSDAQ"
"286000","씨엔티드림","CNT Dream","KONEX"
"115530","씨엔플러스","CNPLUS Co., Ltd.","KOSDAQ"
"115480","씨유메디칼","CU MEDICAL SYSTEMS Inc.","KOSDAQ"
"376290","씨유테크","CU TECH CORPORATION","KOSDAQ"
"189330","씨이랩","XIIlab Co., Ltd","KOSDAQ"
"000120","CJ대한통운","CJ LOGISTICS","KOSPI"
"311690","CJ 바이오사이언스","CJ Bioscience","KOSDAQ"
"079160","CJ CGV","CJ CGV","KOSPI"
"035760","CJ ENM","CJ ENM CO., Ltd.","KOSDAQ GLOBAL"
"097955","CJ제일제당 우","CJ CheilJedang Corp(1P)","KOSPI"
"097950","CJ제일제당","CJ CheilJedang Corp","KOSPI"
"051500","CJ프레시웨이","CJ Freshway Corporation","KOSDAQ"
"096530","씨젠","Seegene Inc.","KOSDAQ"
"900120","씨케이에이치","CKH Food & Health Limited","KOSDAQ"
"101240","씨큐브","CQV Co., Ltd.","KOSDAQ"
"060590","씨티씨바이오","CTC BIO, INC.","KOSDAQ"
"260930","씨티케이","CTK","KOSDAQ"
"013990","아가방컴퍼니","AGABANG&COMPANY","KOSDAQ"
"123860","아나패스","Anapass, Inc.","KOSDAQ"
"025980","아난티","Ananti Inc.","KOSDAQ"
"008700","아남전자","AnamElectronics","KOSPI"
"058220","아리온","ARION TECHNOLOGY INC.","KOSDAQ"
"125210","아모그린텍","AMOGREENTECH Co., Ltd.","KOSDAQ"
"002795","아모레G우","AmoreG(1P)","KOSPI"
"00279K","아모레G3우(전환)","AMOREG(3PC)","KOSPI"
"002790","아모레G","AmoreG","KOSPI"
"090435","아모레퍼시픽우","AMOREPACIFIC CORPORATION(1P)","KOSPI"
"090430","아모레퍼시픽","AMOREPACIFIC CORPORATION","KOSPI"
"052710","아모텍","Amotech Co., Ltd.","KOSDAQ"
"074430","아미노로직스","AMINOLOGICS CO.,LTD.","KOSDAQ"
"092040","아미코젠","Amicogen, Inc.","KOSDAQ"
"083930","아바코","AVACO CO.,LTD.","KOSDAQ"
"149950","아바텍","AVATEC CO., LTD.","KOSDAQ"
"036010","아비코전자","ABCO ELECTRONICS CO., LTD.","KOSDAQ"
"002030","아세아","ASIA HOLDINGS","KOSPI"
"183190","아세아시멘트","ASIACEMENT","KOSPI"
"002310","아세아제지","AsiaPaperManufacturing","KOSPI"
"050860","아세아텍","ASIA TECHNOLOGY Co., Ltd.","KOSDAQ"
"012170","아센디오","Ascendio","KOSPI"
"136410","아셈스","ASSEMS INC.","KOSDAQ"
"246720","아스타","ASTA Co., Ltd.","KOSDAQ"
"067390","아스트","AeroSpace Technology of Korea, Inc.","KOSDAQ"
"159010","아스플로","ASFLOW CO.,LTD.","KOSDAQ"
"127710","아시아경제","The Asia Business Daily Co., Ltd.","KOSDAQ"
"267850","아시아나IDT","AsianaIDT","KOSPI"
"020560","아시아나항공","Asiana Airlines","KOSPI"
"227610","아우딘퓨쳐스","Outin Futures Co., Ltd.","KOSDAQ"
"143160","아이디스","Intelligent Digital Integrated Security Co., Ltd","KOSDAQ"
"054800","아이디스홀딩스","IDIS Holdings Co., Ltd.","KOSDAQ"
"332370","아이디피","IDP Corp., Ltd.","KOSDAQ"
"122900","아이마켓코리아","iMarketKorea Inc.","KOSPI"
"339950","아이비김영","IBKIMYOUNG CO.,LTD.","KOSDAQ"
"405350","IBKS제17호스팩","IBKS No.17 Special Purpose Acquisition Company","KOSDAQ"
"424760","IBKS제18호스팩","IBKS No.18 Special Purpose Acquisition Company","KOSDAQ"
"426550","IBKS제19호스팩","IBKS No.19 Special Purpose Acquisition Company","KOSDAQ"
"439730","IBKS제20호스팩","IBKS No.20 Special Purpose Acquisition Company","KOSDAQ"
"442770","IBKS제21호스팩","IBKS No.21 Special Purpose Acquisition Company","KOSDAQ"
"099190","아이센스","i-SENS, Inc.","KOSDAQ"
"289010","아이스크림에듀","i-Scream Edu Co., Ltd.","KOSDAQ"
"214430","아이쓰리시스템","i3system, Ind.","KOSDAQ"
"040910","아이씨디","ICD Co., Ltd.","KOSDAQ"
"368600","아이씨에이치","ICH Co., Ltd.","KOSDAQ"
"052860","아이앤씨","I&C Technology Co., Ltd.","KOSDAQ"
"010780","아이에스동서","IS DONGSEO","KOSPI"
"095340","ISC","ISC Co., LTD.","KOSDAQ"
"069920","아이에스이커머스","ISE Commerce Company Limited","KOSDAQ"
"038880","아이에이","iA, Inc.","KOSDAQ"
"307180","아이엘사이언스","IL SCIENCE CO.,LTD.","KOSDAQ"
"101390","아이엠","IM CO., LTD","KOSDAQ"
"052220","iMBC","iMBC Co., Ltd.","KOSDAQ"
"447690","아이오바이오","AIOBIO","KONEX"
"078860","아이오케이","IOKCOMPANY Co., Ltd.","KOSDAQ"
"090150","아이윈","iWIN","KOSDAQ"
"123010","아이윈플러스","iWIN PLUS","KOSDAQ"
"031310","아이즈비전","EYESVISION CORPORATION","KOSDAQ"
"185490","아이진","EyeGene,Inc","KOSDAQ"
"059100","아이컴포넌트","i-Components Co., Ltd","KOSDAQ"
"149010","아이케이세미콘","IK Semicon Co., Ltd","KONEX"
"262840","아이퀘스트","IQUEST Co., Ltd.","KOSDAQ"
"175250","아이큐어","Icure Pharmaceutical Incorporation","KOSDAQ"
"052460","아이크래프트","iCRAFT Co., Ltd.","KOSDAQ"
"119830","아이텍","ITEK, Inc.","KOSDAQ"
"052770","아이톡시","ITOXI Corp.","KOSDAQ"
"124500","아이티센","ITCEN CO., LTD.","KOSDAQ"
"372800","아이티아이즈","ITEYES Inc.","KOSDAQ"
"099520","ITX-AI","ITX-AI Co., Ltd.","KOSDAQ"
"084850","아이티엠반도체","ITM Semiconductor Co., Ltd","KOSDAQ GLOBAL"
"114840","아이패밀리에스씨","iFamilySC Co., Ltd.","KOSDAQ"
"139990","아주스틸","AJUSTEEL","KOSPI"
"027360","아주IB투자","AJU IB INVESTMENT CO., LTD.","KOSDAQ"
"032080","아즈텍WB","AZTECH WB CO., LTD","KOSDAQ"
"013310","아진산업","A-JIN INDUSTRY CO.,LTD","KOSDAQ"
"059120","아진엑스텍","AJINEXTEK Co., Ltd.","KOSDAQ"
"158430","아톤","ATON Inc.","KOSDAQ"
"149300","아퓨어스","APURES","KONEX"
"067160","아프리카TV","AfreecaTV Co., Ltd.","KOSDAQ"
"102950","아하","AHA","KONEX"
"001540","안국약품","AHN-GOOK PHARMACEUTICAL Co., Ltd.","KOSDAQ"
"053800","안랩","AHNLAB,INC.","KOSDAQ"
"251280","안지오랩","AngioLab","KONEX"
"065660","안트로젠","ANTEROGEN CO., LTD.","KOSDAQ"
"297570","알로이스","ALOYS Inc.","KOSDAQ"
"001780","알루코","ALUKO CO.,LTD.","KOSPI"
"260660","알리코제약","KOREA ARLICO PHARM CO.,LTD.","KOSDAQ"
"361570","알비더블유","RBW Inc.","KOSDAQ"
"131370","알서포트","RSUPPORT Co., Ltd.","KOSDAQ"
"140670","알에스오토메이션","RS Automation Co., Ltd.","KOSDAQ"
"327260","RF머트리얼즈","RF Materials","KOSDAQ"
"096610","알에프세미","RFsemi Technologies,Inc.","KOSDAQ"
"218410","RFHIC","RFHIC CORPORATION","KOSDAQ"
"061040","알에프텍","RFTECH CO., LTD","KOSDAQ"
"148250","알엔투테크놀로지","RN2 Technologies Co., Ltd.","KOSDAQ"
"347860","알체라","Alchera Inc.","KOSDAQ"
"196170","알테오젠","Alteogen Inc.","KOSDAQ GLOBAL"
"123750","알톤스포츠","Alton Sports Co., Ltd.","KOSDAQ"
"085810","알티캐스트","Alticast Corporation","KOSDAQ"
"117670","알파홀딩스","Alpha Holdings, Inc.","KOSDAQ"
"314140","알피바이오","RPbio Inc.","KOSDAQ"
"291650","압타머사이언스","Aptamer Sciences Inc","KOSDAQ"
"293780","압타바이오","Aptabio Therapeutics Inc.","KOSDAQ"
"267810","앙츠","ANTZ","KONEX"
"018250","애경산업","AEKYUNG INDUSTRIAL","KOSPI"
"161000","애경케미칼","AEKYUNG CHEMICAL","KOSPI"
"390110","애니메디솔루션","Anymedi","KONEX"
"196300","애니젠","ANYGEN CO., LTD.","KOSDAQ"
"310200","애니플러스","ANIPLUS INC.","KOSDAQ"
"179530","애드바이오텍","ADBIOTECH Co.,Ltd.","KOSDAQ"
"900100","애머릿지","Ameridge Corporation","KOSDAQ"
"205500","액션스퀘어","Action Square Co., Ltd.","KOSDAQ"
"052790","액토즈소프트","ACTOZ SOFT CO., LTD.","KOSDAQ"
"290740","액트로","ActRo","KOSDAQ"
"238090","앤디포스","NDFOS Co., Ltd.","KOSDAQ"
"092600","앤씨앤","NC& Co., Ltd.","KOSDAQ"
"129890","앱코","ABKO CO., LTD.","KOSDAQ"
"174900","앱클론","AbClon Inc.","KOSDAQ"
"255440","야스","YAS Co., Ltd","KOSDAQ"
"030960","양지사","Yangjisa","KOSDAQ"
"073570","어반리튬","Urban Lithium","KOSDAQ"
"102120","어보브반도체","ABOV Semiconductor Co.,Ltd.","KOSDAQ"
"263540","어스앤에어로스페이스","Earth & Aerospace Manufacturing","KOSDAQ"
"238120","얼라인드","Aligned Genetics, Inc.","KOSDAQ"
"224810","엄지하우스","EOMJIHOUSE","KONEX"
"019990","에너토크","ENERTORK LTD.","KOSDAQ"
"011090","에넥스","Enex","KOSPI"
"270660","에브리봇","EVERYBOT Inc.","KOSDAQ"
"038680","에스넷","S NET SYSTEMS.Inc","KOSDAQ"
"137310","에스디바이오센서","SD Biosensor","KOSPI"
"217480","에스디생명공학","SD BIOTECHNOLOGIES CO., LTD.","KOSDAQ"
